submission_id,title,main_type,block_extended,response,block_mean,block_sd,response_centered
2359,Gerald's graduation,xor,competence,39,59.5,37.977436910430306,-0.5397941953889411
2359,Gerald's graduation,xor,prior,76.5,20.125,30.815986111107982,1.8294076261826642
2359,Gerald's graduation,xor,target,68,79.625,14.908650413194923,-0.7797486477858033
2359,College,xor,relevance,55,47.375,42.85169608245229,0.1779392812207129
2359,College,xor,competence,56,59.5,37.977436910430306,-0.0921599845785997
2359,College,xor,prior,0,20.125,30.815986111107982,-0.6530701281938114
2359,College,xor,target,69,79.625,14.908650413194923,-0.7126734952880999
2359,M&M's in the hospital,some,relevance,5,47.375,42.85169608245229,-0.988875677603634
2359,M&M's in the hospital,some,competence,100,59.5,37.977436910430306,1.0664226786952251
2359,M&M's in the hospital,some,prior,0,20.125,30.815986111107982,-0.6530701281938114
2359,M&M's in the hospital,some,target,90,79.625,14.908650413194923,0.6959047071636739
2359,Tail-donkey blindfold,some,relevance,99,47.375,42.85169608245229,1.2047364449861382
2359,Tail-donkey blindfold,some,competence,98,59.5,37.977436910430306,1.0137598303645967
2359,Tail-donkey blindfold,some,prior,0,20.125,30.815986111107982,-0.6530701281938114
2359,Tail-donkey blindfold,some,target,97,79.625,14.908650413194923,1.1654307746475985
2359,Stand-up comedy show,some,relevance,14,47.375,42.85169608245229,-0.7788489850152516
2359,Stand-up comedy show,some,competence,0,59.5,37.977436910430306,-1.5667197378361948
2359,Stand-up comedy show,some,prior,0,20.125,30.815986111107982,-0.6530701281938114
2359,Stand-up comedy show,some,target,99,79.625,14.908650413194923,1.2995810796430056
2359,Swiss watch prototype testing,some,relevance,87,47.375,42.85169608245229,0.9247008548682949
2359,Swiss watch prototype testing,some,competence,18,59.5,37.977436910430306,-1.0927541028605392
2359,Swiss watch prototype testing,some,prior,0,20.125,30.815986111107982,-0.6530701281938114
2359,Swiss watch prototype testing,some,target,73,79.625,14.908650413194923,-0.4443728852972858
2359,Danny's racket,xor,relevance,100,47.375,42.85169608245229,1.2280727441626251
2359,Danny's racket,xor,competence,93,59.5,37.977436910430306,0.8821027095380257
2359,Danny's racket,xor,prior,57.5,20.125,30.815986111107982,1.2128445237885068
2359,Danny's racket,xor,target,83,79.625,14.908650413194923,0.22637863967974936
2358,Greg's movie,xor,relevance,33,54.875,28.801971658700232,-0.7594966156906208
2358,Greg's movie,xor,competence,41,55.625,29.00708041643823,-0.5041872463563087
2358,Greg's movie,xor,prior,81.5,21.1875,30.319651218310543,1.9892214315307253
2358,Greg's movie,xor,target,27,90.375,25.645592770911506,-2.47118483733716
2358,Youth hostel,some,relevance,70,54.875,28.801971658700232,0.5251376599918006
2358,Youth hostel,some,competence,28,55.625,29.00708041643823,-0.9523536875619164
2358,Youth hostel,some,prior,28,21.1875,30.319651218310543,0.2246892601418125
2358,Youth hostel,some,target,96,90.375,25.645592770911506,0.21933593230803197
2358,Dave's kids,xor,relevance,15,54.875,28.801971658700232,-1.3844538308874743
2358,Dave's kids,xor,competence,12,55.625,29.00708041643823,-1.5039431536611259
2358,Dave's kids,xor,prior,0,21.1875,30.319651218310543,-0.6988042127346279
2358,Dave's kids,xor,target,100,90.375,25.645592770911506,0.375308150838188
2358,Rabbits,xor,relevance,79,54.875,28.801971658700232,0.8376162675902274
2358,Rabbits,xor,competence,49,55.625,29.00708041643823,-0.22839251330670393
2358,Rabbits,xor,prior,50,21.1875,30.319651218310543,0.95029127454473
2358,Rabbits,xor,target,100,90.375,25.645592770911506,0.375308150838188
2358,Restaurant,some,relevance,83,54.875,28.801971658700232,0.9764956487450838
2358,Restaurant,some,competence,100,55.625,29.00708041643823,1.5297989098845264
2358,Restaurant,some,prior,10,21.1875,30.319651218310543,-0.3689851152787563
2358,Restaurant,some,target,100,90.375,25.645592770911506,0.375308150838188
2358,Schizophrenia talk,some,relevance,50,54.875,28.801971658700232,-0.1692592457824812
2358,Schizophrenia talk,some,competence,70,55.625,29.00708041643823,0.49556866094850854
2358,Schizophrenia talk,some,prior,0,21.1875,30.319651218310543,-0.6988042127346279
2358,Schizophrenia talk,some,target,100,90.375,25.645592770911506,0.375308150838188
2358,Frank's laptop,xor,relevance,87,54.875,28.801971658700232,1.11537502989994
2358,Frank's laptop,xor,competence,62,55.625,29.00708041643823,0.2197739278989038
2358,Frank's laptop,xor,prior,0,21.1875,30.319651218310543,-0.6988042127346279
2358,Frank's laptop,xor,target,100,90.375,25.645592770911506,0.375308150838188
2358,Felix' clothes,some,relevance,22,54.875,28.801971658700232,-1.1414149138664758
2358,Felix' clothes,some,competence,83,55.625,29.00708041643823,0.9437351021541163
2358,Felix' clothes,some,prior,0,21.1875,30.319651218310543,-0.6988042127346279
2358,Felix' clothes,some,target,100,90.375,25.645592770911506,0.375308150838188
2357,Gourmet desserts,some,relevance,59,50,32.47416555619911,0.27714337984835324
2357,Gourmet desserts,some,competence,9,52.25,30.05590030022629,-1.438985342910336
2357,Gourmet desserts,some,prior,33,28.75,9.1104335791443,0.466498104956184
2357,Gourmet desserts,some,target,31,89.125,23.545927764386654,-2.4685797298637087
2357,Star Trek expert,some,relevance,59,50,32.47416555619911,0.27714337984835324
2357,Star Trek expert,some,competence,67,52.25,30.05590030022629,0.49075222677288916
2357,Star Trek expert,some,prior,39,28.75,9.1104335791443,1.125083664894326
2357,Star Trek expert,some,target,100,89.125,23.545927764386654,0.46186330429708095
2357,Hippies,xor,relevance,28,50,32.47416555619911,-0.6774615951848635
2357,Hippies,xor,competence,71,52.25,30.05590030022629,0.6238375764062151
2357,Hippies,xor,prior,31,28.75,9.1104335791443,0.24696958497680327
2357,Hippies,xor,target,96,89.125,23.545927764386654,0.29198254869355694
2357,Rabbits,xor,relevance,88,50,32.47416555619911,1.1701609371374915
2357,Rabbits,xor,competence,34,52.25,30.05590030022629,-0.6072019077020493
2357,Rabbits,xor,prior,29.5,28.75,9.1104335791443,0.08232319499226776
2357,Rabbits,xor,target,97,89.125,23.545927764386654,0.33445273759443794
2357,College,xor,relevance,59,50,32.47416555619911,0.27714337984835324
2357,College,xor,competence,26,52.25,30.05590030022629,-0.873372606968701
2357,College,xor,prior,35.5,28.75,9.1104335791443,0.7409087549304099
2357,College,xor,target,97,89.125,23.545927764386654,0.33445273759443794
2357,Martha's cookies,some,relevance,7,50,32.47416555619911,-1.3241294814976878
2357,Martha's cookies,some,competence,86,52.25,30.05590030022629,1.122907637531187
2357,Martha's cookies,some,prior,12,28.75,9.1104335791443,-1.8385513548273134
2357,Martha's cookies,some,target,96,89.125,23.545927764386654,0.29198254869355694
2357,Grandma,xor,relevance,9,50,32.47416555619911,-1.2625420637536093
2357,Grandma,xor,competence,35,52.25,30.05590030022629,-0.5739305702937179
2357,Grandma,xor,prior,32,28.75,9.1104335791443,0.35673384496649363
2357,Grandma,xor,target,100,89.125,23.545927764386654,0.46186330429708095
2357,Tail-donkey blindfold,some,relevance,91,50,32.47416555619911,1.2625420637536093
2357,Tail-donkey blindfold,some,competence,90,52.25,30.05590030022629,1.255992987164513
2357,Tail-donkey blindfold,some,prior,18,28.75,9.1104335791443,-1.1799657948891713
2357,Tail-donkey blindfold,some,target,96,89.125,23.545927764386654,0.29198254869355694
2354,Greg's movie,xor,relevance,24,79.5,30.137778854549225,-1.841542479552119
2354,Greg's movie,xor,competence,68,79.5,21.246848505803666,-0.5412567419991123
2354,Greg's movie,xor,prior,83.5,52.4375,25.649335134797216,1.2110450363237293
2354,Greg's movie,xor,target,14,67.5,41.53483907688649,-1.288075292670917
2354,Hotel check,some,relevance,100,79.5,30.137778854549225,0.680209384339071
2354,Hotel check,some,competence,100,79.5,21.246848505803666,0.9648489748679828
2354,Hotel check,some,prior,82,52.4375,25.649335134797216,1.1525639882919998
2354,Hotel check,some,target,77,67.5,41.53483907688649,0.22872365010044318
2354,Brad Pitt,xor,relevance,62,79.5,30.137778854549225,-0.580666547606524
2354,Brad Pitt,xor,competence,52,79.5,21.246848505803666,-1.29430960043266
2354,Brad Pitt,xor,prior,50.5,52.4375,25.649335134797216,-0.07553802037431712
2354,Brad Pitt,xor,target,100,67.5,41.53483907688649,0.7824756450804635
2354,Harvard admission exams,some,relevance,100,79.5,30.137778854549225,0.680209384339071
2354,Harvard admission exams,some,competence,51,79.5,21.246848505803666,-1.3413754040847568
2354,Harvard admission exams,some,prior,51,52.4375,25.649335134797216,-0.05604433769707399
2354,Harvard admission exams,some,target,100,67.5,41.53483907688649,0.7824756450804635
2354,College,xor,relevance,50,79.5,30.137778854549225,-0.9788378945367119
2354,College,xor,competence,73,79.5,21.246848505803666,-0.3059277237386287
2354,College,xor,prior,51,52.4375,25.649335134797216,-0.05604433769707399
2354,College,xor,target,0,67.5,41.53483907688649,-1.6251417243978856
2354,Mrs. Todd's math exams,some,relevance,100,79.5,30.137778854549225,0.680209384339071
2354,Mrs. Todd's math exams,some,competence,92,79.5,21.246848505803666,0.588322545651209
2354,Mrs. Todd's math exams,some,prior,52,52.4375,25.649335134797216,-0.017056972342587736
2354,Mrs. Todd's math exams,some,target,100,67.5,41.53483907688649,0.7824756450804635
2354,School,xor,relevance,100,79.5,30.137778854549225,0.680209384339071
2354,School,xor,competence,100,79.5,21.246848505803666,0.9648489748679828
2354,School,xor,prior,49.5,52.4375,25.649335134797216,-0.11452538572880337
2354,School,xor,target,49,67.5,41.53483907688649,-0.4454092133534946
2354,Tail-donkey blindfold,some,relevance,100,79.5,30.137778854549225,0.680209384339071
2354,Tail-donkey blindfold,some,competence,100,79.5,21.246848505803666,0.9648489748679828
2354,Tail-donkey blindfold,some,prior,0,52.4375,25.649335134797216,-2.044399970775873
2354,Tail-donkey blindfold,some,target,100,67.5,41.53483907688649,0.7824756450804635
2352,Schizophrenia talk,some,relevance,10,43.625,30.43464895711559,-1.1048262803155646
2352,Schizophrenia talk,some,competence,0,57.125,42.93329543772359,-1.3305524166637064
2352,Schizophrenia talk,some,prior,0,33.4375,34.48751067933351,-0.9695538860691756
2352,Schizophrenia talk,some,target,100,92,14.966629547095765,0.5345224838248488
2352,Mrs. Sanders' son,xor,relevance,31,43.625,30.43464895711559,-0.4148232502300076
2352,Mrs. Sanders' son,xor,competence,72,57.125,42.93329543772359,0.3464676971181205
2352,Mrs. Sanders' son,xor,prior,50,33.4375,34.48751067933351,0.48024631739875057
2352,Mrs. Sanders' son,xor,target,100,92,14.966629547095765,0.5345224838248488
2352,Mrs. Gibbs' worry,xor,relevance,68,43.625,30.43464895711559,0.8008963742064502
2352,Mrs. Gibbs' worry,xor,competence,100,57.125,42.93329543772359,0.9986421858110532
2352,Mrs. Gibbs' worry,xor,prior,73.5,33.4375,34.48751067933351,1.1616524130286758
2352,Mrs. Gibbs' worry,xor,target,100,92,14.966629547095765,0.5345224838248488
2352,Violinist,some,relevance,82,43.625,30.43464895711559,1.2608983942634884
2352,Violinist,some,competence,0,57.125,42.93329543772359,-1.3305524166637064
2352,Violinist,some,prior,82,33.4375,34.48751067933351,1.4081184476182234
2352,Violinist,some,target,72,92,14.966629547095765,-1.3363062095621219
2352,Gourmet desserts,some,relevance,32,43.625,30.43464895711559,-0.3819659630830763
2352,Gourmet desserts,some,competence,22,57.125,42.93329543772359,-0.8181296041192593
2352,Gourmet desserts,some,prior,0,33.4375,34.48751067933351,-0.9695538860691756
2352,Gourmet desserts,some,target,64,92,14.966629547095765,-1.8708286933869707
2352,Unexpected guest,xor,relevance,76,43.625,30.43464895711559,1.0637546713819006
2352,Unexpected guest,xor,competence,74,57.125,42.93329543772359,0.3930515891676157
2352,Unexpected guest,xor,prior,50,33.4375,34.48751067933351,0.48024631739875057
2352,Unexpected guest,xor,target,100,92,14.966629547095765,0.5345224838248488
2352,Gift unwrapping,some,relevance,0,43.625,30.43464895711559,-1.4333991517848776
2352,Gift unwrapping,some,competence,93,57.125,42.93329543772359,0.83559856363782
2352,Gift unwrapping,some,prior,12,33.4375,34.48751067933351,-0.6216018372368733
2352,Gift unwrapping,some,target,100,92,14.966629547095765,0.5345224838248488
2352,Brad Pitt,xor,relevance,50,43.625,30.43464895711559,0.209465205561687
2352,Brad Pitt,xor,competence,96,57.125,42.93329543772359,0.9054744017120628
2352,Brad Pitt,xor,prior,0,33.4375,34.48751067933351,-0.9695538860691756
2352,Brad Pitt,xor,target,100,92,14.966629547095765,0.5345224838248488
2351,Crime,xor,relevance,62,44.875,20.876764253932784,0.8202899545016406
2351,Crime,xor,competence,58,61.625,37.10963486751116,-0.0976835264734341
2351,Crime,xor,prior,38,44.1875,19.51178673080893,-0.3171160122527372
2351,Crime,xor,target,63,72.75,23.46273641330013,-0.4155525522791577
2351,Emails from a broken laptop,some,relevance,31,44.875,20.876764253932784,-0.664614488683811
2351,Emails from a broken laptop,some,competence,0,61.625,37.10963486751116,-1.6606199500483798
2351,Emails from a broken laptop,some,prior,67,44.1875,19.51178673080893,1.1691650956792838
2351,Emails from a broken laptop,some,target,50,72.75,23.46273641330013,-0.9696226219847013
2351,Chloe's holiday,xor,relevance,0,44.875,20.876764253932784,-2.1495189318692627
2351,Chloe's holiday,xor,competence,59,61.625,37.10963486751116,-0.0707363467566247
2351,Chloe's holiday,xor,prior,50,44.1875,19.51178673080893,0.2978968599949956
2351,Chloe's holiday,xor,target,50,72.75,23.46273641330013,-0.9696226219847013
2351,Mrs. Sanders' son,xor,relevance,50,44.875,20.876764253932784,0.24548823455888513
2351,Mrs. Sanders' son,xor,competence,100,61.625,37.10963486751116,1.034098021632561
2351,Mrs. Sanders' son,xor,prior,48.5,44.1875,19.51178673080893,0.22102025096402897
2351,Mrs. Sanders' son,xor,target,100,72.75,23.46273641330013,1.1614161076520049
2351,Puzzles,some,relevance,50,44.875,20.876764253932784,0.24548823455888513
2351,Puzzles,some,competence,100,61.625,37.10963486751116,1.034098021632561
2351,Puzzles,some,prior,50,44.1875,19.51178673080893,0.2978968599949956
2351,Puzzles,some,target,100,72.75,23.46273641330013,1.1614161076520049
2351,Final exam,some,relevance,66,44.875,20.876764253932784,1.0118905278158925
2351,Final exam,some,competence,50,61.625,37.10963486751116,-0.3132609642079094
2351,Final exam,some,prior,0,44.1875,19.51178673080893,-2.264656774370558
2351,Final exam,some,target,100,72.75,23.46273641330013,1.1614161076520049
2351,Danny's racket,xor,relevance,50,44.875,20.876764253932784,0.24548823455888513
2351,Danny's racket,xor,competence,100,61.625,37.10963486751116,1.034098021632561
2351,Danny's racket,xor,prior,50,44.1875,19.51178673080893,0.2978968599949956
2351,Danny's racket,xor,target,68,72.75,23.46273641330013,-0.20244867931548707
2351,Dinosaurs,some,relevance,50,44.875,20.876764253932784,0.24548823455888513
2351,Dinosaurs,some,competence,26,61.625,37.10963486751116,-0.9599932774113352
2351,Dinosaurs,some,prior,50,44.1875,19.51178673080893,0.2978968599949956
2351,Dinosaurs,some,target,51,72.75,23.46273641330013,-0.9270018473919672
2348,Tony's clubbing,xor,relevance,0,56.25,49.55156044825574,-1.1351812029964043
2348,Tony's clubbing,xor,competence,68,39.75,45.48704682183081,0.6210559263311385
2348,Tony's clubbing,xor,prior,55.5,25.6875,27.520041398432316,1.08330142271146
2348,Tony's clubbing,xor,target,86,98.25,4.949747468305833,-2.4748737341529163
2348,Youth hostel,some,relevance,0,56.25,49.55156044825574,-1.1351812029964043
2348,Youth hostel,some,competence,100,39.75,45.48704682183081,1.3245529048301272
2348,Youth hostel,some,prior,50,25.6875,27.520041398432316,0.8834470721902681
2348,Youth hostel,some,target,100,98.25,4.949747468305833,0.3535533905932738
2348,Alissa's paint,xor,relevance,0,56.25,49.55156044825574,-1.1351812029964043
2348,Alissa's paint,xor,competence,0,39.75,45.48704682183081,-0.8738751529792125
2348,Alissa's paint,xor,prior,0,25.6875,27.520041398432316,-0.933410659820566
2348,Alissa's paint,xor,target,100,98.25,4.949747468305833,0.3535533905932738
2348,Harvard admission exams,some,relevance,100,56.25,49.55156044825574,0.8829187134416477
2348,Harvard admission exams,some,competence,0,39.75,45.48704682183081,-0.8738751529792125
2348,Harvard admission exams,some,prior,0,25.6875,27.520041398432316,-0.933410659820566
2348,Harvard admission exams,some,target,100,98.25,4.949747468305833,0.3535533905932738
2348,Crush,xor,relevance,100,56.25,49.55156044825574,0.8829187134416477
2348,Crush,xor,competence,100,39.75,45.48704682183081,1.3245529048301272
2348,Crush,xor,prior,50,25.6875,27.520041398432316,0.8834470721902681
2348,Crush,xor,target,100,98.25,4.949747468305833,0.3535533905932738
2348,Nuts,some,relevance,100,56.25,49.55156044825574,0.8829187134416477
2348,Nuts,some,competence,0,39.75,45.48704682183081,-0.8738751529792125
2348,Nuts,some,prior,0,25.6875,27.520041398432316,-0.933410659820566
2348,Nuts,some,target,100,98.25,4.949747468305833,0.3535533905932738
